period,flow,sector,hs6,primaryValue,quantity_kg
2022-07,Export,iron_steel_72,721240,25732,13366
2022-07,Export,iron_steel_72,721250,2690483,335277
2022-07,Export,iron_steel_72,721260,18497,4059
2022-07,Export,iron_steel_72,721320,135406,23546
2022-07,Export,iron_steel_72,721391,9277,89
2022-07,Export,iron_steel_72,721510,9203,1088
2022-07,Export,iron_steel_72,721550,302458,0
2022-07,Export,iron_steel_72,721590,180607,46695
2022-07,Export,iron_steel_72,721610,12398,12398
2022-07,Export,iron_steel_72,721631,4382,4382
2022-07,Export,iron_steel_72,721632,28500,42098
2022-07,Export,iron_steel_72,721633,6260,2930
2022-07,Export,iron_steel_72,721640,2743,1632
2022-07,Export,iron_steel_72,721650,96090,127989
2022-07,Export,iron_steel_72,721691,85412,83160
2022-07,Export,iron_steel_72,721699,18352,559
2022-07,Export,iron_steel_72,721710,255727,176680
2022-07,Export,iron_steel_72,721810,1292427,82522
2022-07,Export,iron_steel_72,721931,3226,194
2022-07,Export,iron_steel_72,722100,20168,2405
2022-07,Export,iron_steel_72,722300,1723293,9428
2022-07,Export,iron_steel_72,722410,1348784,238767
2022-07,Export,iron_steel_72,722550,19902,9185
2022-07,Export,iron_steel_73,730110,317249,1096
2022-07,Export,iron_steel_73,730120,1002426,217195
2022-07,Export,iron_steel_73,730210,66300,41503
2022-07,Export,iron_steel_73,730300,37366,5500
2022-07,Export,iron_steel_73,730419,276826,298437
2022-07,Export,iron_steel_73,730439,341807,414221
2022-07,Export,iron_steel_73,730531,17022,2312
2022-07,Export,iron_steel_73,730590,51432,192
2022-07,Export,iron_steel_73,730619,231580,91930
2022-07,Export,iron_steel_73,730630,675767,107589
2022-07,Export,iron_steel_73,730721,616413,15989
2022-07,Export,iron_steel_73,730791,230734,11971
2022-07,Export,iron_steel_73,730820,3392,1205
2022-07,Export,iron_steel_73,730830,81640,18853
2022-07,Export,iron_steel_73,730840,202963,44736
2022-07,Export,iron_steel_73,730890,1418487,178770
2022-07,Export,iron_steel_73,730900,2281067,76259
2022-07,Export,iron_steel_73,731010,376508,58319
2022-07,Export,iron_steel_73,731021,754338,140879
2022-07,Export,iron_steel_73,731029,525548,25154
2022-07,Export,iron_steel_73,731100,2756799,110683
2022-07,Export,iron_steel_73,731815,11061828,509206
2022-07,Export,iron_steel_73,731816,5539950,122380
2022-07,Export,iron_steel_73,731822,1429347,145626
2022-07,Export,iron_steel_73,731823,1000135,50276
2022-07,Export,iron_steel_73,732690,31868834,2213736
2022-08,Export,aluminum_76,760110,36288,14818
2022-08,Export,aluminum_76,760120,7197104,1272660
2022-08,Export,aluminum_76,760310,878398,102903
2022-08,Export,aluminum_76,760320,60627,8220
2022-08,Export,aluminum_76,760410,141568,6861
2022-08,Export,aluminum_76,760421,313043,23479
2022-08,Export,aluminum_76,760429,3845828,269252
2022-08,Export,aluminum_76,760519,179027,22109
2022-08,Export,aluminum_76,760521,864980,0
2022-08,Export,aluminum_76,760529,364026,46174
2022-08,Export,aluminum_76,760611,335609,22774
2022-08,Export,aluminum_76,760612,10598616,1042775
2022-08,Export,aluminum_76,760691,85131,27901
2022-08,Export,aluminum_76,760692,89319,3068
2022-08,Export,aluminum_76,760711,325200,25566
2022-08,Export,aluminum_76,760719,333051,13643
2022-08,Export,aluminum_76,760720,1680808,114247
2022-08,Export,aluminum_76,760810,26959,5210
2022-08,Export,aluminum_76,760820,813021,93213
2022-08,Export,aluminum_76,760900,1232062,35857
2022-08,Export,aluminum_76,761010,179666,23939
2022-08,Export,aluminum_76,761100,15433,70
2022-08,Export,aluminum_76,761210,134722,995
2022-08,Export,aluminum_76,761290,743894,95119
2022-08,Export,aluminum_76,761300,2077040,32594
2022-08,Export,aluminum_76,761410,12331,3079
2022-08,Export,aluminum_76,761490,28279,6352
2022-08,Export,aluminum_76,761610,2248988,35044
2022-08,Export,aluminum_76,761691,100516,8388
2022-08,Export,aluminum_76,761699,14411002,625690
2022-08,Export,cement_2523,250700,14227919,46997198
2022-08,Export,cement_2523,252329,4510,32800
2022-08,Export,cement_2523,252390,39410,51982
2022-08,Export,fertilizers,280800,8444,152
2022-08,Export,fertilizers,281410,16070816,52294099
2022-08,Export,fertilizers,281420,429365,287512
2022-08,Export,fertilizers,310210,569329,496431
2022-08,Export,fertilizers,310221,6696,1147
2022-08,Export,fertilizers,310230,11968620,27201410
2022-08,Export,fertilizers,310280,83838363,261673708
2022-08,Export,fertilizers,310290,9624,1000
2022-08,Export,fertilizers,310510,50196,19578
2022-08,Export,fertilizers,310520,513084,183407
2022-08,Export,fertilizers,310540,4017,4000
2022-08,Export,fertilizers,310590,266156,108688
2022-08,Export,iron_steel_72,720211,2717,225
2022-08,Export,iron_steel_72,720310,3793167,42519530
2022-08,Export,iron_steel_72,720390,20664166,82541400
2022-08,Export,iron_steel_72,720510,9969,0
2022-08,Export,iron_steel_72,720521,2649623,350810
2022-08,Export,iron_steel_72,720529,563544,894225
2022-08,Export,iron_steel_72,720610,8587,227
2022-08,Export,iron_steel_72,720826,5463,2999
2022-08,Export,iron_steel_72,720851,167250,59616
2022-08,Export,iron_steel_72,720890,7435,345
2022-08,Export,iron_steel_72,720915,6211,9809
2022-08,Export,iron_steel_72,720917,188635,69113
2022-08,Export,iron_steel_72,720918,102890,13958
2022-08,Export,iron_steel_72,720926,7303,0
2022-08,Export,iron_steel_72,721020,68536,2078
2022-08,Export,iron_steel_72,721041,16000,14034
2022-08,Export,iron_steel_72,721049,172164,171113
2022-08,Export,iron_steel_72,721061,27210,21752
2022-08,Export,iron_steel_72,721210,19500,6148
2022-08,Export,iron_steel_72,721240,22594,9768
2022-08,Export,iron_steel_72,721250,1661832,147748
2022-08,Export,iron_steel_72,721260,101371,6089
2022-08,Export,iron_steel_72,721320,162047,3160
2022-08,Export,iron_steel_72,721391,12884,220
2022-08,Export,iron_steel_72,721510,4892,5021
2022-08,Export,iron_steel_72,721550,93860,3112
2022-08,Export,iron_steel_72,721590,150361,52544
2022-08,Export,iron_steel_72,721621,3061,2861
2022-08,Export,iron_steel_72,721691,1002603,419872
2022-08,Export,iron_steel_72,721699,137419,36946
2022-08,Export,iron_steel_72,721710,40637,39605
2022-08,Export,iron_steel_72,721810,256427,2756
