period,flow,sector,partnerDesc,primaryValue,quantity_kg
2020-11,Export,aluminum_76,Japan,11228478,770359
2020-11,Export,aluminum_76,Jordan,36038,1038
2020-11,Export,aluminum_76,Kazakhstan,5919,471
2020-11,Export,aluminum_76,Kenya,11068,22
2020-11,Export,aluminum_76,Kuwait,14038,1489
2020-11,Export,aluminum_76,Latvia,69020,3027
2020-11,Export,aluminum_76,Lebanon,15142,1952
2020-11,Export,aluminum_76,Lithuania,17414,286
2020-11,Export,aluminum_76,Luxembourg,116035,3776
2020-11,Export,aluminum_76,Malaysia,4884393,759953
2020-11,Export,aluminum_76,Maldives,2524,20
2020-11,Export,aluminum_76,Malta,3050,17
2020-11,Export,aluminum_76,Marshall Islands,10487,998
2020-11,Export,aluminum_76,Martinique,22306,4505
2020-11,Export,aluminum_76,Mexico,245251876,21370
2020-11,Export,aluminum_76,Morocco,22838,769
2020-11,Export,aluminum_76,Mozambique,65200,694
2020-11,Export,aluminum_76,Netherlands,1641906,146728
2020-11,Export,aluminum_76,New Zealand,756689,87740
2020-11,Export,aluminum_76,Nicaragua,100348,13693
2020-11,Export,aluminum_76,Nigeria,59802,6589
2020-11,Export,aluminum_76,Norway,254248,4202
2020-11,Export,aluminum_76,Oman,165467,12060
2020-11,Export,aluminum_76,Pakistan,13050,1072
2020-11,Export,aluminum_76,Palau,5113,1033
2020-11,Export,aluminum_76,Panama,154204,18789
2020-11,Export,aluminum_76,Papua New Guinea,46577,5019
2020-11,Export,aluminum_76,Peru,317118,21740
2020-11,Export,aluminum_76,Philippines,465530,18537
2020-11,Export,aluminum_76,Poland,581526,27271
2020-11,Export,aluminum_76,Portugal,317876,12043
2020-11,Export,aluminum_76,Qatar,81881,4837
2020-11,Export,aluminum_76,Rep. of Korea,14947995,1731274
2020-11,Export,aluminum_76,Romania,527964,50608
2020-11,Export,aluminum_76,Russian Federation,312318,21637
2020-11,Export,aluminum_76,Samoa,7314,856
2020-11,Export,aluminum_76,Saudi Arabia,825490,87918
2020-11,Export,aluminum_76,Serbia,12162,152
2020-11,Export,aluminum_76,Sierra Leone,3946,25
2020-11,Export,aluminum_76,Singapore,3836786,399848
2020-11,Export,aluminum_76,Sint Maarten,111848,19616
2020-11,Export,aluminum_76,Slovakia,41162,957
2020-11,Export,aluminum_76,Slovenia,2887,2
2020-11,Export,aluminum_76,South Africa,239107,29392
2020-11,Export,aluminum_76,Spain,806121,24490
2020-11,Export,aluminum_76,Sri Lanka,7016,436
2020-11,Export,aluminum_76,St Kitts And Nevis,85586,10060
2020-11,Export,aluminum_76,St Lucia,66314,8771
2020-11,Export,aluminum_76,St Vincent And The Grenadines,2508,379
2020-11,Export,aluminum_76,Suriname,24308,2549
2020-11,Export,aluminum_76,Sweden,509814,25391
2020-11,Export,aluminum_76,Switzerland,456643,58393
2020-11,Export,aluminum_76,Taiwan,4211009,855449
2020-11,Export,aluminum_76,Thailand,1707390,174012
2020-11,Export,aluminum_76,Trinidad And Tobago,1138764,240442
2020-11,Export,aluminum_76,Tunisia,34166,2617
2020-11,Export,aluminum_76,Turks And Caicos Islands,64254,7708
2020-11,Export,aluminum_76,Türkiye,2308888,229249
2020-11,Export,aluminum_76,Uganda,219634,17516
2020-11,Export,aluminum_76,Ukraine,716916,34550
2020-11,Export,aluminum_76,United Arab Emirates,1003750,114510
2020-11,Export,aluminum_76,United Kingdom,13639684,1252876
2020-11,Export,aluminum_76,Uruguay,75335,3463
2020-11,Export,aluminum_76,Venezuela,45256,17397
2020-11,Export,aluminum_76,Viet Nam,941399,154435
2020-11,Export,aluminum_76,Yemen,5946,798
2020-11,Export,cement_2523,Anguilla,5962,36840
2020-11,Export,cement_2523,Argentina,566418,1172046
2020-11,Export,cement_2523,Aruba,16308,18766
2020-11,Export,cement_2523,Australia,235541,333251
2020-11,Export,cement_2523,Austria,15714,40146
2020-11,Export,cement_2523,Bahamas,401993,2336665
2020-11,Export,cement_2523,Bangladesh,59142,129875
2020-11,Export,cement_2523,Barbados,29520,20000
2020-11,Export,cement_2523,Belgium,1372246,3120279
2020-11,Export,cement_2523,Belize,7623,43592
2020-11,Export,cement_2523,Bermuda,10000,7000
2020-11,Export,cement_2523,Bolivia,73177,97324
2020-11,Export,cement_2523,Brazil,459364,1043104
2020-11,Export,cement_2523,British Virgin Islands,75260,570025
2020-11,Export,cement_2523,Cacm,911502,2023798
2020-11,Export,cement_2523,Canada,11904647,21944300
2020-11,Export,cement_2523,Cayman Islands,22320,10177
2020-11,Export,cement_2523,Chile,297011,559848
2020-11,Export,cement_2523,China,6811272,33222210
2020-11,Export,cement_2523,Colombia,422873,1012087
2020-11,Export,cement_2523,Costa Rica,387045,552384
2020-11,Export,cement_2523,Curacao,5220,22455
2020-11,Export,cement_2523,Dominica,12112,26191
2020-11,Export,cement_2523,Dominican Republic,415480,961352
2020-11,Export,cement_2523,Ecuador,239748,415568
2020-11,Export,cement_2523,Egypt,90679,273004
2020-11,Export,cement_2523,El Salvador,98112,154454
2020-11,Export,cement_2523,Finland,1439319,3491172
2020-11,Export,cement_2523,France,240923,468660
2020-11,Export,cement_2523,Germany,1244137,2563057
2020-11,Export,cement_2523,Greece,97538,195298
2020-11,Export,cement_2523,Grenada,9900,18580
2020-11,Export,cement_2523,Guatemala,290033,901309
2020-11,Export,cement_2523,Haiti,43518,51030
2020-11,Export,cement_2523,Honduras,114671,179965
2020-11,Export,cement_2523,Hungary,16334,38138
2020-11,Export,cement_2523,India,2341946,7884863
2020-11,Export,cement_2523,Indonesia,214069,650100
2020-11,Export,cement_2523,Ireland,55558,88526
2020-11,Export,cement_2523,Israel,111735,265153
2020-11,Export,cement_2523,Italy,714228,1460977
2020-11,Export,cement_2523,Jamaica,42831,66836
2020-11,Export,cement_2523,Japan,3411772,16148082
2020-11,Export,cement_2523,Jordan,52671,95658
2020-11,Export,cement_2523,Kenya,82762,194753
2020-11,Export,cement_2523,Kuwait,69276,236704
2020-11,Export,cement_2523,Latvia,19467,58809
2020-11,Export,cement_2523,Lebanon,20264,78369
2020-11,Export,cement_2523,Lithuania,10801,17433
2020-11,Export,cement_2523,Malaysia,368087,1420720
2020-11,Export,cement_2523,Mexico,6582425,1658058
2020-11,Export,cement_2523,Micronesia,3849,21337
2020-11,Export,cement_2523,Morocco,37250,66244
2020-11,Export,cement_2523,Nepal,10687,24083
2020-11,Export,cement_2523,Netherlands,139028,245815
2020-11,Export,cement_2523,New Zealand,153704,419366
2020-11,Export,cement_2523,Nicaragua,21641,235686
2020-11,Export,cement_2523,Nigeria,51030,71000
2020-11,Export,cement_2523,Norway,33054,61474
2020-11,Export,cement_2523,Pakistan,600856,2028258
2020-11,Export,cement_2523,Panama,251460,1362586
2020-11,Export,cement_2523,Peru,71191,152206
2020-11,Export,cement_2523,Philippines,28829,75197
2020-11,Export,cement_2523,Poland,139559,328616
2020-11,Export,cement_2523,Portugal,12361,26425
2020-11,Export,cement_2523,Rep. of Korea,1644480,6404187
2020-11,Export,cement_2523,Russian Federation,8619,12723
2020-11,Export,cement_2523,Saudi Arabia,31780,168499
2020-11,Export,cement_2523,Singapore,30432,88320
2020-11,Export,cement_2523,Sint Maarten,26051,171350
2020-11,Export,cement_2523,South Africa,293041,510592
2020-11,Export,cement_2523,Spain,711459,1672561
2020-11,Export,cement_2523,Sri Lanka,46555,102584
2020-11,Export,cement_2523,St Lucia,6424,4230
2020-11,Export,cement_2523,St Vincent And The Grenadines,9411,7521
2020-11,Export,cement_2523,Suriname,19622,26111
2020-11,Export,cement_2523,Sweden,1069031,2676511
2020-11,Export,cement_2523,Switzerland,121308,260751
2020-11,Export,cement_2523,Taiwan,1368775,6501045
2020-11,Export,cement_2523,Thailand,669410,1727153
2020-11,Export,cement_2523,Trinidad And Tobago,42183,77359
2020-11,Export,cement_2523,Turks And Caicos Islands,7549,1090
2020-11,Export,cement_2523,Türkiye,219456,500586
2020-11,Export,cement_2523,United Arab Emirates,55417,146337
2020-11,Export,cement_2523,United Kingdom,1014475,2630237
2020-11,Export,cement_2523,Uruguay,71500,163254
2020-11,Export,cement_2523,Venezuela,20517,15640
2020-11,Export,cement_2523,Viet Nam,127203,301790
2020-11,Export,fertilizers,Anguilla,4738,1000
2020-11,Export,fertilizers,Argentina,6421965,62504825
2020-11,Export,fertilizers,Australia,1462736,668004
2020-11,Export,fertilizers,Austria,88056,78469
